,Date,縣市,人口差
2321,2013-02-01,新北市,963.0
2322,2013-03-01,新北市,680.0
2323,2013-04-01,新北市,539.0
2324,2013-05-01,新北市,1534.0
2325,2013-06-01,新北市,834.0
2326,2013-07-01,新北市,1819.0
2327,2013-08-01,新北市,2157.0
2328,2013-09-01,新北市,1616.0
2329,2013-10-01,新北市,954.0
2330,2013-11-01,新北市,1523.0
2331,2013-12-01,新北市,1071.0
2332,2014-01-01,新北市,848.0
2333,2014-02-01,新北市,65.0
2334,2014-03-01,新北市,-452.0
2335,2014-04-01,新北市,-485.0
2336,2014-05-01,新北市,1090.0
2337,2014-06-01,新北市,733.0
2338,2014-07-01,新北市,1237.0
2339,2014-08-01,新北市,1890.0
2340,2014-09-01,新北市,1519.0
2341,2014-10-01,新北市,1546.0
2342,2014-11-01,新北市,1050.0
2343,2014-12-01,新北市,2848.0
2344,2015-01-01,新北市,753.0
2345,2015-02-01,新北市,-152.0
2346,2015-03-01,新北市,-1770.0
2347,2015-04-01,新北市,-761.0
2348,2015-05-01,新北市,1038.0
2349,2015-06-01,新北市,126.0
2350,2015-07-01,新北市,19.0
2351,2015-08-01,新北市,462.0
2352,2015-09-01,新北市,950.0
2353,2015-10-01,新北市,1438.0
2354,2015-11-01,新北市,934.0
2355,2015-12-01,新北市,789.0
2356,2016-01-01,新北市,606.0
2357,2016-02-01,新北市,410.0
2358,2016-03-01,新北市,-870.0
2359,2016-04-01,新北市,210.0
2360,2016-05-01,新北市,1003.0
2361,2016-06-01,新北市,201.0
2362,2016-07-01,新北市,1451.0
2363,2016-08-01,新北市,623.0
2364,2016-09-01,新北市,633.0
2365,2016-10-01,新北市,1402.0
2366,2016-11-01,新北市,1592.0
2367,2016-12-01,新北市,1303.0
2368,2017-01-01,新北市,755.0
2369,2017-02-01,新北市,354.0
2370,2017-03-01,新北市,97.0
2371,2017-04-01,新北市,453.0
2372,2017-05-01,新北市,1401.0
2373,2017-06-01,新北市,166.0
2374,2017-07-01,新北市,1617.0
2375,2017-08-01,新北市,669.0
2376,2017-09-01,新北市,255.0
2377,2017-10-01,新北市,723.0
2378,2017-11-01,新北市,593.0
2379,2017-12-01,新北市,398.0
2380,2018-01-01,新北市,-341.0
2381,2018-02-01,新北市,153.0
2382,2018-03-01,新北市,-119.0
2383,2018-04-01,新北市,-467.0
2384,2018-05-01,新北市,996.0
2385,2018-06-01,新北市,609.0
2386,2018-07-01,新北市,1386.0
2387,2018-08-01,新北市,1305.0
2388,2018-09-01,新北市,1200.0
2389,2018-10-01,新北市,880.0
2390,2018-11-01,新北市,1581.0
2391,2018-12-01,新北市,1845.0
2392,2019-01-01,新北市,1472.0
2393,2019-02-01,新北市,1169.0
2394,2019-03-01,新北市,525.0
2395,2019-04-01,新北市,1281.0
2396,2019-05-01,新北市,3133.0
2397,2019-06-01,新北市,1301.0
2398,2019-07-01,新北市,3216.0
2399,2019-08-01,新北市,2843.0
2401,2007-04-01,彰化縣,-111.0
2402,2007-05-01,彰化縣,-486.0
2403,2007-06-01,彰化縣,-239.0
2404,2007-07-01,彰化縣,32.0
2405,2007-08-01,彰化縣,-96.0
2406,2007-09-01,彰化縣,-213.0
2407,2007-10-01,彰化縣,89.0
2408,2007-11-01,彰化縣,215.0
2409,2007-12-01,彰化縣,341.0
2410,2008-01-01,彰化縣,-43.0
2411,2008-02-01,彰化縣,142.0
2412,2008-03-01,彰化縣,-200.0
2413,2008-04-01,彰化縣,-584.0
2414,2008-05-01,彰化縣,-405.0
2415,2008-06-01,彰化縣,-261.0
2416,2008-07-01,彰化縣,-266.0
2417,2008-08-01,彰化縣,-95.0
2418,2008-09-01,彰化縣,-215.0
2419,2008-10-01,彰化縣,184.0
2420,2008-11-01,彰化縣,337.0
2421,2008-12-01,彰化縣,-13.0
2422,2009-01-01,彰化縣,208.0
2423,2009-02-01,彰化縣,-168.0
2424,2009-03-01,彰化縣,6.0
2425,2009-04-01,彰化縣,-548.0
2426,2009-05-01,彰化縣,-194.0
2427,2009-06-01,彰化縣,-74.0
2428,2009-07-01,彰化縣,-134.0
2429,2009-08-01,彰化縣,-270.0
2430,2009-09-01,彰化縣,-232.0
2431,2009-10-01,彰化縣,442.0
2432,2009-11-01,彰化縣,402.0
2433,2009-12-01,彰化縣,94.0
2434,2010-01-01,彰化縣,24.0
2435,2010-02-01,彰化縣,-136.0
2436,2010-03-01,彰化縣,-654.0
2437,2010-04-01,彰化縣,-513.0
2438,2010-05-01,彰化縣,-790.0
2439,2010-06-01,彰化縣,-1472.0
2440,2010-07-01,彰化縣,-250.0
2441,2010-08-01,彰化縣,-350.0
2442,2010-09-01,彰化縣,-483.0
2443,2010-10-01,彰化縣,-343.0
2444,2010-11-01,彰化縣,-35.0
2445,2010-12-01,彰化縣,-179.0
2446,2011-01-01,彰化縣,-497.0
2447,2011-02-01,彰化縣,-366.0
2448,2011-03-01,彰化縣,-679.0
2449,2011-04-01,彰化縣,-501.0
2450,2011-05-01,彰化縣,-568.0
2451,2011-06-01,彰化縣,-459.0
2452,2011-07-01,彰化縣,-119.0
2453,2011-08-01,彰化縣,-356.0
2454,2011-09-01,彰化縣,-549.0
2455,2011-10-01,彰化縣,-138.0
2456,2011-11-01,彰化縣,8.0
2457,2011-12-01,彰化縣,-23.0
2458,2012-01-01,彰化縣,-285.0
2459,2012-02-01,彰化縣,-561.0
2460,2012-03-01,彰化縣,-687.0
2461,2012-04-01,彰化縣,-453.0
2462,2012-05-01,彰化縣,-464.0
2463,2012-06-01,彰化縣,29.0
2464,2012-07-01,彰化縣,-395.0
2465,2012-08-01,彰化縣,-489.0
2466,2012-09-01,彰化縣,-288.0
2467,2012-10-01,彰化縣,160.0
2468,2012-11-01,彰化縣,86.0
2469,2012-12-01,彰化縣,176.0
2470,2013-01-01,彰化縣,-144.0
2471,2013-02-01,彰化縣,-175.0
2472,2013-03-01,彰化縣,-275.0
2473,2013-04-01,彰化縣,-361.0
2474,2013-05-01,彰化縣,-627.0
2475,2013-06-01,彰化縣,-318.0
2476,2013-07-01,彰化縣,-302.0
2477,2013-08-01,彰化縣,-499.0
2478,2013-09-01,彰化縣,-507.0
2479,2013-10-01,彰化縣,-240.0
2480,2013-11-01,彰化縣,-260.0
2481,2013-12-01,彰化縣,-147.0
2482,2014-01-01,彰化縣,-355.0
2483,2014-02-01,彰化縣,-283.0
2484,2014-03-01,彰化縣,-464.0
2485,2014-04-01,彰化縣,-478.0
2486,2014-05-01,彰化縣,-436.0
2487,2014-06-01,彰化縣,-467.0
2488,2014-07-01,彰化縣,-401.0
2489,2014-08-01,彰化縣,-530.0
2490,2014-09-01,彰化縣,-473.0
2491,2014-10-01,彰化縣,-28.0
2492,2014-11-01,彰化縣,128.0
2493,2014-12-01,彰化縣,-752.0
2494,2015-01-01,彰化縣,-162.0
2495,2015-02-01,彰化縣,-259.0
2496,2015-03-01,彰化縣,-558.0
2497,2015-04-01,彰化縣,-703.0
2498,2015-05-01,彰化縣,-286.0
2499,2015-06-01,彰化縣,-232.0
2500,2015-07-01,彰化縣,-344.0
2501,2015-08-01,彰化縣,-401.0
2502,2015-09-01,彰化縣,-234.0
2503,2015-10-01,彰化縣,51.0
2504,2015-11-01,彰化縣,350.0
2505,2015-12-01,彰化縣,376.0
2506,2016-01-01,彰化縣,223.0
2507,2016-02-01,彰化縣,-86.0
2508,2016-03-01,彰化縣,-264.0
2509,2016-04-01,彰化縣,-22.0
2510,2016-05-01,彰化縣,-147.0
2511,2016-06-01,彰化縣,27.0
2512,2016-07-01,彰化縣,167.0
2513,2016-08-01,彰化縣,-625.0
2514,2016-09-01,彰化縣,-680.0
2515,2016-10-01,彰化縣,-215.0
2516,2016-11-01,彰化縣,-285.0
2517,2016-12-01,彰化縣,-19.0
2518,2017-01-01,彰化縣,-304.0
2519,2017-02-01,彰化縣,-496.0
2520,2017-03-01,彰化縣,-461.0
2521,2017-04-01,彰化縣,-435.0
2522,2017-05-01,彰化縣,-665.0
2523,2017-06-01,彰化縣,-362.0
2524,2017-07-01,彰化縣,-378.0
2525,2017-08-01,彰化縣,-619.0
2526,2017-09-01,彰化縣,-435.0
2527,2017-10-01,彰化縣,-57.0
2528,2017-11-01,彰化縣,-265.0
2529,2017-12-01,彰化縣,-211.0
2530,2018-01-01,彰化縣,-518.0
2531,2018-02-01,彰化縣,-636.0
2532,2018-03-01,彰化縣,-776.0
2533,2018-04-01,彰化縣,-490.0
2534,2018-05-01,彰化縣,-578.0
2535,2018-06-01,彰化縣,-184.0
2536,2018-07-01,彰化縣,-331.0
2537,2018-08-01,彰化縣,-377.0
2538,2018-09-01,彰化縣,-257.0
2539,2018-10-01,彰化縣,126.0
2540,2018-11-01,彰化縣,-66.0
2541,2018-12-01,彰化縣,-547.0
2542,2019-01-01,彰化縣,-648.0
2543,2019-02-01,彰化縣,-410.0
2544,2019-03-01,彰化縣,-477.0
2545,2019-04-01,彰化縣,-620.0
2546,2019-05-01,彰化縣,-558.0
2547,2019-06-01,彰化縣,-387.0
2548,2019-07-01,彰化縣,-450.0
2549,2019-08-01,彰化縣,-661.0
2551,2007-04-01,屏東縣,-328.0
2552,2007-05-01,屏東縣,-529.0
2553,2007-06-01,屏東縣,-305.0
2554,2007-07-01,屏東縣,-180.0
2555,2007-08-01,屏東縣,-346.0
2556,2007-09-01,屏東縣,-421.0
2557,2007-10-01,屏東縣,-13.0
2558,2007-11-01,屏東縣,-95.0
2559,2007-12-01,屏東縣,-135.0
2560,2008-01-01,屏東縣,-244.0
2561,2008-02-01,屏東縣,-414.0
2562,2008-03-01,屏東縣,-401.0
2563,2008-04-01,屏東縣,-590.0
2564,2008-05-01,屏東縣,-639.0
2565,2008-06-01,屏東縣,-489.0
2566,2008-07-01,屏東縣,-272.0
2567,2008-08-01,屏東縣,-321.0
2568,2008-09-01,屏東縣,-553.0
2569,2008-10-01,屏東縣,-197.0
2570,2008-11-01,屏東縣,-127.0
2571,2008-12-01,屏東縣,-478.0
2572,2009-01-01,屏東縣,14.0
2573,2009-02-01,屏東縣,-368.0
2574,2009-03-01,屏東縣,-417.0
2575,2009-04-01,屏東縣,-405.0
2576,2009-05-01,屏東縣,-278.0
2577,2009-06-01,屏東縣,-309.0
2578,2009-07-01,屏東縣,-154.0
2579,2009-08-01,屏東縣,-320.0
2580,2009-09-01,屏東縣,-90.0
2581,2009-10-01,屏東縣,64.0
2582,2009-11-01,屏東縣,221.0
2583,2009-12-01,屏東縣,-156.0
2584,2010-01-01,屏東縣,-301.0
2585,2010-02-01,屏東縣,-148.0
2586,2010-03-01,屏東縣,-806.0
2587,2010-04-01,屏東縣,-835.0
2588,2010-05-01,屏東縣,-804.0
2589,2010-06-01,屏東縣,-1684.0
2590,2010-07-01,屏東縣,-953.0
2591,2010-08-01,屏東縣,-928.0
2592,2010-09-01,屏東縣,-802.0
2593,2010-10-01,屏東縣,-683.0
2594,2010-11-01,屏東縣,-615.0
2595,2010-12-01,屏東縣,-572.0
2596,2011-01-01,屏東縣,-616.0
2597,2011-02-01,屏東縣,-631.0
2598,2011-03-01,屏東縣,-800.0
2599,2011-04-01,屏東縣,-895.0
2600,2011-05-01,屏東縣,-950.0
2601,2011-06-01,屏東縣,-790.0
2602,2011-07-01,屏東縣,-689.0
2603,2011-08-01,屏東縣,-1025.0
2604,2011-09-01,屏東縣,-968.0
2605,2011-10-01,屏東縣,-630.0
2606,2011-11-01,屏東縣,-536.0
2607,2011-12-01,屏東縣,-450.0
2608,2012-01-01,屏東縣,-448.0
2609,2012-02-01,屏東縣,-541.0
2610,2012-03-01,屏東縣,-594.0
2611,2012-04-01,屏東縣,-583.0
2612,2012-05-01,屏東縣,-435.0
2613,2012-06-01,屏東縣,-555.0
2614,2012-07-01,屏東縣,-614.0
2615,2012-08-01,屏東縣,-715.0
2616,2012-09-01,屏東縣,-621.0
2617,2012-10-01,屏東縣,-357.0
2618,2012-11-01,屏東縣,-327.0
2619,2012-12-01,屏東縣,-298.0
2620,2013-01-01,屏東縣,-502.0
2621,2013-02-01,屏東縣,-370.0
2622,2013-03-01,屏東縣,-552.0
2623,2013-04-01,屏東縣,-495.0
2624,2013-05-01,屏東縣,-789.0
2625,2013-06-01,屏東縣,-388.0
2626,2013-07-01,屏東縣,-556.0
2627,2013-08-01,屏東縣,-563.0
2628,2013-09-01,屏東縣,-619.0
2629,2013-10-01,屏東縣,-477.0
2630,2013-11-01,屏東縣,-293.0
2631,2013-12-01,屏東縣,-551.0
2632,2014-01-01,屏東縣,-512.0
2633,2014-02-01,屏東縣,-342.0
2634,2014-03-01,屏東縣,-305.0
2635,2014-04-01,屏東縣,-196.0
2636,2014-05-01,屏東縣,-238.0
2637,2014-06-01,屏東縣,-166.0
2638,2014-07-01,屏東縣,-361.0
2639,2014-08-01,屏東縣,-372.0
2640,2014-09-01,屏東縣,-468.0
2641,2014-10-01,屏東縣,-213.0
2642,2014-11-01,屏東縣,-309.0
2643,2014-12-01,屏東縣,-887.0
2644,2015-01-01,屏東縣,-762.0
2645,2015-02-01,屏東縣,-505.0
2646,2015-03-01,屏東縣,-871.0
2647,2015-04-01,屏東縣,-700.0
2648,2015-05-01,屏東縣,-634.0
2649,2015-06-01,屏東縣,-464.0
2650,2015-07-01,屏東縣,-459.0
2651,2015-08-01,屏東縣,-546.0
2652,2015-09-01,屏東縣,-551.0
2653,2015-10-01,屏東縣,-328.0
2654,2015-11-01,屏東縣,-428.0
2655,2015-12-01,屏東縣,-416.0
2656,2016-01-01,屏東縣,-322.0
2657,2016-02-01,屏東縣,-523.0
2658,2016-03-01,屏東縣,-648.0
2659,2016-04-01,屏東縣,-421.0
2660,2016-05-01,屏東縣,-338.0
2661,2016-06-01,屏東縣,-417.0
2662,2016-07-01,屏東縣,-418.0
2663,2016-08-01,屏東縣,-466.0
2664,2016-09-01,屏東縣,-652.0
2665,2016-10-01,屏東縣,-349.0
2666,2016-11-01,屏東縣,-456.0
2667,2016-12-01,屏東縣,-451.0
2668,2017-01-01,屏東縣,-383.0
2669,2017-02-01,屏東縣,-602.0
2670,2017-03-01,屏東縣,-616.0
2671,2017-04-01,屏東縣,-589.0
2672,2017-05-01,屏東縣,-608.0
2673,2017-06-01,屏東縣,-505.0
2674,2017-07-01,屏東縣,-362.0
2675,2017-08-01,屏東縣,-498.0
2676,2017-09-01,屏東縣,-556.0
2677,2017-10-01,屏東縣,-376.0
2678,2017-11-01,屏東縣,-394.0
2679,2017-12-01,屏東縣,-364.0
2680,2018-01-01,屏東縣,-464.0
2681,2018-02-01,屏東縣,-381.0
2682,2018-03-01,屏東縣,-440.0
2683,2018-04-01,屏東縣,-130.0
2684,2018-05-01,屏東縣,-61.0
2685,2018-06-01,屏東縣,-188.0
2686,2018-07-01,屏東縣,-192.0
2687,2018-08-01,屏東縣,-484.0
2688,2018-09-01,屏東縣,-548.0
2689,2018-10-01,屏東縣,-272.0
2690,2018-11-01,屏東縣,-456.0
2691,2018-12-01,屏東縣,-917.0
2692,2019-01-01,屏東縣,-819.0
2693,2019-02-01,屏東縣,-635.0
2694,2019-03-01,屏東縣,-696.0
2695,2019-04-01,屏東縣,-547.0
2696,2019-05-01,屏東縣,-439.0
2697,2019-06-01,屏東縣,-436.0
2698,2019-07-01,屏東縣,-638.0
2699,2019-08-01,屏東縣,-398.0
2701,2007-04-01,宜蘭縣,54.0
2702,2007-05-01,宜蘭縣,-104.0
2703,2007-06-01,宜蘭縣,-28.0
2704,2007-07-01,宜蘭縣,78.0
2705,2007-08-01,宜蘭縣,101.0
2706,2007-09-01,宜蘭縣,-119.0
2707,2007-10-01,宜蘭縣,25.0
2708,2007-11-01,宜蘭縣,140.0
2709,2007-12-01,宜蘭縣,40.0
2710,2008-01-01,宜蘭縣,-79.0
2711,2008-02-01,宜蘭縣,265.0
2712,2008-03-01,宜蘭縣,72.0
2713,2008-04-01,宜蘭縣,336.0
2714,2008-05-01,宜蘭縣,-74.0
2715,2008-06-01,宜蘭縣,164.0
2716,2008-07-01,宜蘭縣,44.0
2717,2008-08-01,宜蘭縣,142.0
2718,2008-09-01,宜蘭縣,-174.0
2719,2008-10-01,宜蘭縣,-84.0
2720,2008-11-01,宜蘭縣,33.0
2721,2008-12-01,宜蘭縣,-141.0
2722,2009-01-01,宜蘭縣,111.0
2723,2009-02-01,宜蘭縣,-271.0
2724,2009-03-01,宜蘭縣,166.0
2725,2009-04-01,宜蘭縣,-9.0
2726,2009-05-01,宜蘭縣,-62.0
2727,2009-06-01,宜蘭縣,624.0
2728,2009-07-01,宜蘭縣,-193.0
2729,2009-08-01,宜蘭縣,-17.0
2730,2009-09-01,宜蘭縣,-48.0
2731,2009-10-01,宜蘭縣,142.0
2732,2009-11-01,宜蘭縣,154.0
2733,2009-12-01,宜蘭縣,126.0
2734,2010-01-01,宜蘭縣,251.0
2735,2010-02-01,宜蘭縣,25.0
2736,2010-03-01,宜蘭縣,-118.0
2737,2010-04-01,宜蘭縣,-191.0
2738,2010-05-01,宜蘭縣,-183.0
2739,2010-06-01,宜蘭縣,-805.0
2740,2010-07-01,宜蘭縣,72.0
2741,2010-08-01,宜蘭縣,43.0
2742,2010-09-01,宜蘭縣,-40.0
2743,2010-10-01,宜蘭縣,-109.0
2744,2010-11-01,宜蘭縣,-12.0
2745,2010-12-01,宜蘭縣,-72.0
2746,2011-01-01,宜蘭縣,-118.0
2747,2011-02-01,宜蘭縣,-148.0
2748,2011-03-01,宜蘭縣,-184.0
2749,2011-04-01,宜蘭縣,-290.0
2750,2011-05-01,宜蘭縣,-241.0
2751,2011-06-01,宜蘭縣,-156.0
2752,2011-07-01,宜蘭縣,9.0
2753,2011-08-01,宜蘭縣,-11.0
2754,2011-09-01,宜蘭縣,-15.0
2755,2011-10-01,宜蘭縣,-36.0
2756,2011-11-01,宜蘭縣,-69.0
2757,2011-12-01,宜蘭縣,-166.0
2758,2012-01-01,宜蘭縣,-43.0
2759,2012-02-01,宜蘭縣,-226.0
2760,2012-03-01,宜蘭縣,-181.0
2761,2012-04-01,宜蘭縣,-132.0
2762,2012-05-01,宜蘭縣,32.0
2763,2012-06-01,宜蘭縣,105.0
2764,2012-07-01,宜蘭縣,-102.0
2765,2012-08-01,宜蘭縣,36.0
2766,2012-09-01,宜蘭縣,-118.0
2767,2012-10-01,宜蘭縣,6.0
2768,2012-11-01,宜蘭縣,110.0
2769,2012-12-01,宜蘭縣,47.0
2770,2013-01-01,宜蘭縣,4.0
2771,2013-02-01,宜蘭縣,0.0
2772,2013-03-01,宜蘭縣,0.0
2773,2013-04-01,宜蘭縣,-47.0
2774,2013-05-01,宜蘭縣,30.0
2775,2013-06-01,宜蘭縣,20.0
2776,2013-07-01,宜蘭縣,34.0
2777,2013-08-01,宜蘭縣,12.0
2778,2013-09-01,宜蘭縣,-68.0
2779,2013-10-01,宜蘭縣,-22.0
2780,2013-11-01,宜蘭縣,-44.0
2781,2013-12-01,宜蘭縣,-58.0
2782,2014-01-01,宜蘭縣,-78.0
2783,2014-02-01,宜蘭縣,-66.0
2784,2014-03-01,宜蘭縣,115.0
2785,2014-04-01,宜蘭縣,123.0
2786,2014-05-01,宜蘭縣,18.0
2787,2014-06-01,宜蘭縣,203.0
2788,2014-07-01,宜蘭縣,15.0
2789,2014-08-01,宜蘭縣,91.0
2790,2014-09-01,宜蘭縣,-93.0
2791,2014-10-01,宜蘭縣,15.0
2792,2014-11-01,宜蘭縣,81.0
2793,2014-12-01,宜蘭縣,-103.0
2794,2015-01-01,宜蘭縣,-86.0
2795,2015-02-01,宜蘭縣,-201.0
2796,2015-03-01,宜蘭縣,-120.0
2797,2015-04-01,宜蘭縣,-97.0
2798,2015-05-01,宜蘭縣,-23.0
2799,2015-06-01,宜蘭縣,63.0
2800,2015-07-01,宜蘭縣,-14.0
2801,2015-08-01,宜蘭縣,76.0
2802,2015-09-01,宜蘭縣,-114.0
2803,2015-10-01,宜蘭縣,-183.0
2804,2015-11-01,宜蘭縣,-8.0
2805,2015-12-01,宜蘭縣,47.0
2806,2016-01-01,宜蘭縣,-80.0
2807,2016-02-01,宜蘭縣,-42.0
2808,2016-03-01,宜蘭縣,-141.0
2809,2016-04-01,宜蘭縣,-39.0
2810,2016-05-01,宜蘭縣,-4.0
2811,2016-06-01,宜蘭縣,-3.0
2812,2016-07-01,宜蘭縣,-62.0
2813,2016-08-01,宜蘭縣,42.0
2814,2016-09-01,宜蘭縣,-117.0
2815,2016-10-01,宜蘭縣,-72.0
2816,2016-11-01,宜蘭縣,-12.0
2817,2016-12-01,宜蘭縣,-49.0
2818,2017-01-01,宜蘭縣,-189.0
2819,2017-02-01,宜蘭縣,-26.0
2820,2017-03-01,宜蘭縣,-118.0
2821,2017-04-01,宜蘭縣,-112.0
2822,2017-05-01,宜蘭縣,40.0
2823,2017-06-01,宜蘭縣,-27.0
2824,2017-07-01,宜蘭縣,-121.0
2825,2017-08-01,宜蘭縣,-81.0
2826,2017-09-01,宜蘭縣,-53.0
2827,2017-10-01,宜蘭縣,-95.0
2828,2017-11-01,宜蘭縣,-68.0
2829,2017-12-01,宜蘭縣,-81.0
2830,2018-01-01,宜蘭縣,-245.0
2831,2018-02-01,宜蘭縣,-103.0
2832,2018-03-01,宜蘭縣,-191.0
2833,2018-04-01,宜蘭縣,-2.0
2834,2018-05-01,宜蘭縣,-19.0
2835,2018-06-01,宜蘭縣,-41.0
2836,2018-07-01,宜蘭縣,-82.0
2837,2018-08-01,宜蘭縣,-166.0
2838,2018-09-01,宜蘭縣,-166.0
2839,2018-10-01,宜蘭縣,-84.0
2840,2018-11-01,宜蘭縣,-132.0
2841,2018-12-01,宜蘭縣,-155.0
2842,2019-01-01,宜蘭縣,-186.0
2843,2019-02-01,宜蘭縣,-113.0
2844,2019-03-01,宜蘭縣,-152.0
2845,2019-04-01,宜蘭縣,-38.0
2846,2019-05-01,宜蘭縣,-7.0
2847,2019-06-01,宜蘭縣,-19.0
2848,2019-07-01,宜蘭縣,-70.0
2849,2019-08-01,宜蘭縣,-57.0
2851,2007-04-01,基隆市,43.0
2852,2007-05-01,基隆市,-75.0
2853,2007-06-01,基隆市,-81.0
2854,2007-07-01,基隆市,-70.0
2855,2007-08-01,基隆市,-44.0
2856,2007-09-01,基隆市,3.0
2857,2007-10-01,基隆市,122.0
2858,2007-11-01,基隆市,29.0
2859,2007-12-01,基隆市,58.0
2860,2008-01-01,基隆市,-181.0
2861,2008-02-01,基隆市,-132.0
2862,2008-03-01,基隆市,-169.0
2863,2008-04-01,基隆市,-185.0
2864,2008-05-01,基隆市,-130.0
2865,2008-06-01,基隆市,-157.0
2866,2008-07-01,基隆市,-230.0
2867,2008-08-01,基隆市,-79.0
2868,2008-09-01,基隆市,-47.0
2869,2008-10-01,基隆市,-111.0
2870,2008-11-01,基隆市,59.0
2871,2008-12-01,基隆市,-56.0
2872,2009-01-01,基隆市,88.0
2873,2009-02-01,基隆市,-280.0
2874,2009-03-01,基隆市,-23.0
2875,2009-04-01,基隆市,-67.0
2876,2009-05-01,基隆市,-4.0
2877,2009-06-01,基隆市,10.0
2878,2009-07-01,基隆市,-19.0
2879,2009-08-01,基隆市,-60.0
2880,2009-09-01,基隆市,-148.0
2881,2009-10-01,基隆市,66.0
2882,2009-11-01,基隆市,-46.0
2883,2009-12-01,基隆市,-175.0
2884,2010-01-01,基隆市,-185.0
2885,2010-02-01,基隆市,-119.0
